run_label,run_id,synthetic_respondent_id,persona_id,source_profile_id,source_baseline_id,survey_stratum,survey_text,group_code,purpose_code,purpose_text,first_class,first_class_text,ticket_code,ticket_text,who_code,who_text,luggage_code,luggage_text,age_code,age_text,male,sex_text,income_code,income_text,ga,ga_text,origin_code,origin_text,dest_code,dest_text,car_av,car_av_text,template_id,generated_at_utc,anchor_train_time,anchor_train_cost,anchor_sm_time,anchor_sm_cost,anchor_car_time,anchor_car_cost
ai_run_03,3,77,SMAI03_0077,860,465,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,2,destination zone code 2,1,car is available for this trip,S1_TPL002,2026-03-28T20:43:11.483810+00:00,200,123,71,156,210,120
ai_run_03,3,78,SMAI03_0078,642,895,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,2,payer code 2,1,luggage code 1,4,age code 4,1,male,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL123,2026-03-28T20:43:11.485811+00:00,231,194,123,241,200,115
ai_run_03,3,79,SMAI03_0079,277,337,0,survey stratum 0,2,3,purpose code 3,0,second class,3,ticket category code 3,1,payer code 1,1,luggage code 1,2,age code 2,0,female,1,income code 1,0,does not have a GA travelcard,1,origin zone code 1,22,destination zone code 22,0,car is not available for this trip,S0_TPL023,2026-03-28T20:43:11.487814+00:00,54,209,30,272,0,0
ai_run_03,3,80,SMAI03_0080,736,587,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,17,destination zone code 17,1,car is available for this trip,S1_TPL024,2026-03-28T20:43:11.488812+00:00,174,49,61,61,150,95
ai_run_03,3,81,SMAI03_0081,247,341,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,5,age code 5,0,female,4,income code 4,0,does not have a GA travelcard,25,origin zone code 25,10,destination zone code 10,1,car is available for this trip,S0_TPL178,2026-03-28T20:43:11.491900+00:00,55,44,31,57,45,30
ai_run_03,3,82,SMAI03_0082,85,1,0,survey stratum 0,2,1,purpose code 1,1,first class,5,ticket category code 5,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,17,destination zone code 17,1,car is available for this trip,S0_TPL100,2026-03-28T20:43:11.492900+00:00,112,40,63,48,90,65
ai_run_03,3,83,SMAI03_0083,770,734,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,25,destination zone code 25,1,car is available for this trip,S1_TPL004,2026-03-28T20:43:11.494903+00:00,194,97,86,122,180,115
ai_run_03,3,84,SMAI03_0084,652,600,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,3,payer code 3,1,luggage code 1,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,25,origin zone code 25,1,destination zone code 1,1,car is available for this trip,S1_TPL012,2026-03-28T20:43:11.496407+00:00,144,91,92,106,120,80
ai_run_03,3,85,SMAI03_0085,756,908,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL106,2026-03-28T20:43:11.498914+00:00,217,176,104,218,160,105
ai_run_03,3,86,SMAI03_0086,479,908,1,survey stratum 1,3,1,purpose code 1,1,first class,1,ticket category code 1,1,payer code 1,0,no luggage,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,25,origin zone code 25,22,destination zone code 22,1,car is available for this trip,S1_TPL008,2026-03-28T20:43:11.499916+00:00,217,176,104,218,160,105
ai_run_03,3,87,SMAI03_0087,368,272,0,survey stratum 0,2,3,purpose code 3,1,first class,5,ticket category code 5,1,payer code 1,1,luggage code 1,5,age code 5,0,female,4,income code 4,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,0,car is not available for this trip,S0_TPL018,2026-03-28T20:43:11.501106+00:00,120,52,97,71,0,0
ai_run_03,3,88,SMAI03_0088,74,306,0,survey stratum 0,2,1,purpose code 1,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,2,age code 2,0,female,4,income code 4,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S0_TPL101,2026-03-28T20:43:11.503109+00:00,125,2600,73,3380,110,80
ai_run_03,3,89,SMAI03_0089,273,47,0,survey stratum 0,2,3,purpose code 3,0,second class,3,ticket category code 3,1,payer code 1,1,luggage code 1,3,age code 3,0,female,2,income code 2,0,does not have a GA travelcard,25,origin zone code 25,2,destination zone code 2,1,car is available for this trip,S0_TPL110,2026-03-28T20:43:11.505110+00:00,92,2600,39,3380,60,30
ai_run_03,3,90,SMAI03_0090,384,76,0,survey stratum 0,2,3,purpose code 3,1,first class,7,ticket category code 7,1,payer code 1,1,luggage code 1,5,age code 5,0,female,1,income code 1,1,has a GA travelcard,2,origin zone code 2,17,destination zone code 17,0,car is not available for this trip,S0_TPL037,2026-03-28T20:43:11.506116+00:00,62,0,43,0,0,0
ai_run_03,3,91,SMAI03_0091,548,504,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,0,no luggage,4,age code 4,1,male,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL108,2026-03-28T20:43:11.509110+00:00,193,181,117,198,170,110
ai_run_03,3,92,SMAI03_0092,246,326,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,5,age code 5,0,female,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S0_TPL111,2026-03-28T20:43:11.512020+00:00,144,1850,89,2405,90,50
ai_run_03,3,93,SMAI03_0093,86,17,0,survey stratum 0,2,1,purpose code 1,1,first class,5,ticket category code 5,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,25,origin zone code 25,1,destination zone code 1,1,car is available for this trip,S0_TPL095,2026-03-28T20:43:11.514085+00:00,112,23,57,28,90,25
ai_run_03,3,94,SMAI03_0094,926,506,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,3,payer code 3,0,no luggage,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,17,origin zone code 17,2,destination zone code 2,1,car is available for this trip,S1_TPL123,2026-03-28T20:43:11.517209+00:00,265,218,162,256,220,115
ai_run_03,3,95,SMAI03_0095,724,694,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL127,2026-03-28T20:43:11.519754+00:00,221,105,113,130,200,120
ai_run_03,3,96,SMAI03_0096,887,445,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,25,destination zone code 25,1,car is available for this trip,S1_TPL013,2026-03-28T20:43:11.520780+00:00,54,16,30,22,50,30
ai_run_03,3,97,SMAI03_0097,837,744,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,1,payer code 1,0,no luggage,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL006,2026-03-28T20:43:11.521293+00:00,92,60,37,74,90,60
ai_run_03,3,98,SMAI03_0098,589,495,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,3,payer code 3,0,no luggage,5,age code 5,1,male,2,income code 2,0,does not have a GA travelcard,1,origin zone code 1,22,destination zone code 22,1,car is available for this trip,S1_TPL025,2026-03-28T20:43:11.522321+00:00,127,153,72,182,130,70
ai_run_03,3,99,SMAI03_0099,381,338,0,survey stratum 0,2,3,purpose code 3,1,first class,6,ticket category code 6,2,payer code 2,3,luggage code 3,2,age code 2,1,male,1,income code 1,1,has a GA travelcard,2,origin zone code 2,20,destination zone code 20,0,car is not available for this trip,S0_TPL064,2026-03-28T20:43:11.523839+00:00,64,0,40,0,0,0
ai_run_03,3,100,SMAI03_0100,298,323,0,survey stratum 0,2,3,purpose code 3,0,second class,6,ticket category code 6,1,payer code 1,0,no luggage,4,age code 4,0,female,2,income code 2,1,has a GA travelcard,2,origin zone code 2,22,destination zone code 22,1,car is available for this trip,S0_TPL003,2026-03-28T20:43:11.524839+00:00,82,0,27,0,70,55
ai_run_03,3,101,SMAI03_0101,699,874,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,25,destination zone code 25,1,car is available for this trip,S1_TPL001,2026-03-28T20:43:11.525839+00:00,211,176,135,198,170,125
ai_run_03,3,102,SMAI03_0102,25,94,0,survey stratum 0,2,1,purpose code 1,0,second class,3,ticket category code 3,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,17,destination zone code 17,1,car is available for this trip,S0_TPL057,2026-03-28T20:43:11.526838+00:00,102,4200,49,5460,60,100
ai_run_03,3,103,SMAI03_0103,599,689,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,1,payer code 1,0,no luggage,2,age code 2,1,male,1,income code 1,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL001,2026-03-28T20:43:11.527837+00:00,271,112,104,137,230,120
ai_run_03,3,104,SMAI03_0104,562,685,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,2,destination zone code 2,1,car is available for this trip,S1_TPL022,2026-03-28T20:43:11.529344+00:00,151,74,96,86,110,75
ai_run_03,3,105,SMAI03_0105,272,33,0,survey stratum 0,2,3,purpose code 3,0,second class,3,ticket category code 3,1,payer code 1,1,luggage code 1,3,age code 3,0,female,1,income code 1,0,does not have a GA travelcard,1,origin zone code 1,17,destination zone code 17,0,car is not available for this trip,S0_TPL084,2026-03-28T20:43:11.530349+00:00,64,2600,40,3380,0,0
ai_run_03,3,106,SMAI03_0106,350,59,0,survey stratum 0,2,3,purpose code 3,1,first class,1,ticket category code 1,1,payer code 1,1,luggage code 1,4,age code 4,0,female,4,income code 4,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S0_TPL094,2026-03-28T20:43:11.533353+00:00,247,140,80,182,190,110
ai_run_03,3,107,SMAI03_0107,327,264,0,survey stratum 0,2,3,purpose code 3,0,second class,7,ticket category code 7,1,payer code 1,1,luggage code 1,1,age code 1,1,male,1,income code 1,1,has a GA travelcard,1,origin zone code 1,17,destination zone code 17,0,car is not available for this trip,S0_TPL095,2026-03-28T20:43:11.535354+00:00,114,0,61,0,0,0
ai_run_03,3,108,SMAI03_0108,917,785,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,15,origin zone code 15,25,destination zone code 25,1,car is available for this trip,S1_TPL143,2026-03-28T20:43:11.537352+00:00,203,90,98,110,150,90
ai_run_03,3,109,SMAI03_0109,916,548,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,22,destination zone code 22,1,car is available for this trip,S1_TPL019,2026-03-28T20:43:11.538855+00:00,92,35,37,43,90,50
ai_run_03,3,110,SMAI03_0110,278,238,0,survey stratum 0,2,3,purpose code 3,0,second class,3,ticket category code 3,1,payer code 1,3,luggage code 3,4,age code 4,0,female,4,income code 4,0,does not have a GA travelcard,25,origin zone code 25,1,destination zone code 1,1,car is available for this trip,S0_TPL046,2026-03-28T20:43:11.540859+00:00,184,57,76,66,190,95
ai_run_03,3,111,SMAI03_0111,491,504,1,survey stratum 1,3,1,purpose code 1,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,10,origin zone code 10,1,destination zone code 1,1,car is available for this trip,S1_TPL027,2026-03-28T20:43:11.541858+00:00,193,181,117,198,170,110
ai_run_03,3,112,SMAI03_0112,91,58,0,survey stratum 0,2,1,purpose code 1,1,first class,6,ticket category code 6,2,payer code 2,1,luggage code 1,1,age code 1,1,male,2,income code 2,1,has a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S0_TPL010,2026-03-28T20:43:11.542859+00:00,80,0,31,0,60,30
ai_run_03,3,113,SMAI03_0113,806,909,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,3,payer code 3,0,no luggage,2,age code 2,0,female,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL004,2026-03-28T20:43:11.543860+00:00,157,136,104,158,140,105
ai_run_03,3,114,SMAI03_0114,864,578,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL002,2026-03-28T20:43:11.543860+00:00,214,54,101,65,160,110
ai_run_03,3,115,SMAI03_0115,358,244,0,survey stratum 0,2,3,purpose code 3,1,first class,2,ticket category code 2,1,payer code 1,1,luggage code 1,2,age code 2,0,female,1,income code 1,0,does not have a GA travelcard,17,origin zone code 17,1,destination zone code 1,0,car is not available for this trip,S0_TPL007,2026-03-28T20:43:11.544859+00:00,108,32,97,36,0,0
ai_run_03,3,116,SMAI03_0116,500,882,1,survey stratum 1,3,1,purpose code 1,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL012,2026-03-28T20:43:11.545858+00:00,200,210,71,266,210,135
ai_run_03,3,117,SMAI03_0117,496,696,1,survey stratum 1,3,1,purpose code 1,1,first class,3,ticket category code 3,1,payer code 1,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL044,2026-03-28T20:43:11.547860+00:00,160,81,110,94,150,95
ai_run_03,3,118,SMAI03_0118,303,228,0,survey stratum 0,2,3,purpose code 3,0,second class,6,ticket category code 6,1,payer code 1,1,luggage code 1,1,age code 1,1,male,1,income code 1,1,has a GA travelcard,17,origin zone code 17,2,destination zone code 2,0,car is not available for this trip,S0_TPL182,2026-03-28T20:43:11.551369+00:00,93,0,38,0,0,0
ai_run_03,3,119,SMAI03_0119,562,454,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,2,destination zone code 2,1,car is available for this trip,S1_TPL005,2026-03-28T20:43:11.552371+00:00,164,52,56,64,200,115
ai_run_03,3,120,SMAI03_0120,70,353,0,survey stratum 0,2,1,purpose code 1,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,0,female,2,income code 2,0,does not have a GA travelcard,1,origin zone code 1,2,destination zone code 2,1,car is available for this trip,S0_TPL011,2026-03-28T20:43:11.553372+00:00,207,109,99,133,170,95
ai_run_03,3,121,SMAI03_0121,288,312,0,survey stratum 0,2,3,purpose code 3,0,second class,4,ticket category code 4,1,payer code 1,0,no luggage,2,age code 2,1,male,1,income code 1,0,does not have a GA travelcard,25,origin zone code 25,1,destination zone code 1,0,car is not available for this trip,S0_TPL091,2026-03-28T20:43:11.554371+00:00,102,2600,49,3380,0,0
ai_run_03,3,122,SMAI03_0122,396,98,0,survey stratum 0,2,3,purpose code 3,1,first class,10,ticket category code 10,1,payer code 1,1,luggage code 1,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,25,destination zone code 25,1,car is available for this trip,S0_TPL172,2026-03-28T20:43:11.557370+00:00,140,4200,99,5460,80,150
ai_run_03,3,123,SMAI03_0123,850,494,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,17,origin zone code 17,2,destination zone code 2,1,car is available for this trip,S1_TPL007,2026-03-28T20:43:11.559753+00:00,193,90,117,102,190,155
ai_run_03,3,124,SMAI03_0124,558,707,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,2,payer code 2,0,no luggage,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL007,2026-03-28T20:43:11.560262+00:00,119,68,70,78,100,60
ai_run_03,3,125,SMAI03_0125,100,309,0,survey stratum 0,2,1,purpose code 1,1,first class,6,ticket category code 6,3,payer code 3,1,luggage code 1,4,age code 4,0,female,3,income code 3,1,has a GA travelcard,22,origin zone code 22,2,destination zone code 2,0,car is not available for this trip,S0_TPL034,2026-03-28T20:43:11.561298+00:00,200,0,71,0,0,0
