respondent_id,persona_id,synthetic_numeric_id,source_profile_id,sampled_template_id,sampled_baseline_source_human_id,ID,GROUP,SURVEY,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,CAR_AV,task_count,persona_source,purpose_text,first_class_text,ticket_text,who_text,luggage_text,age_text,sex_text,income_text,ga_text,origin_text,dest_text,survey_text,car_av_text
AI0089,AI0089,89,883,S1_TPL008,886,883,3,1,3,1,3,2,0,4,1,3,0,25,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 1,car is available for this trip
AI0090,AI0090,90,770,S1_TPL008,495,770,3,1,3,1,1,2,1,3,1,3,0,2,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 1,car is available for this trip
AI0091,AI0091,91,641,S1_TPL005,571,641,3,1,3,0,3,2,1,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
AI0092,AI0092,92,40,S0_TPL029,309,40,2,0,1,0,6,1,1,3,1,1,1,19,17,0,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 6,payer code 1,luggage code 1,age code 3,male,income code 1,has a GA travelcard,origin zone code 19,destination zone code 17,survey stratum 0,car is not available for this trip
AI0093,AI0093,93,267,S0_TPL078,357,267,2,0,3,0,2,1,1,1,0,4,0,2,22,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 2,payer code 1,luggage code 1,age code 1,female,income code 4,does not have a GA travelcard,origin zone code 2,destination zone code 22,survey stratum 0,car is not available for this trip
AI0094,AI0094,94,755,S1_TPL003,605,755,3,1,3,1,1,2,1,2,1,2,0,17,10,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 17,destination zone code 10,survey stratum 1,car is available for this trip
AI0095,AI0095,95,738,S1_TPL039,558,738,3,1,3,1,1,2,0,5,1,3,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 5,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
AI0096,AI0096,96,626,S1_TPL001,789,626,3,1,3,0,3,2,1,2,0,1,0,2,25,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 2,female,income code 1,does not have a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 1,car is available for this trip
AI0097,AI0097,97,640,S1_TPL025,843,640,3,1,3,0,3,2,1,3,1,2,0,20,22,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 20,destination zone code 22,survey stratum 1,car is available for this trip
AI0098,AI0098,98,682,S1_TPL009,846,682,3,1,3,1,1,1,1,3,1,2,0,1,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 25,survey stratum 1,car is available for this trip
AI0099,AI0099,99,448,S1_TPL055,831,448,3,1,1,0,1,1,1,2,1,2,0,22,2,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 1,payer code 1,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 2,survey stratum 1,car is available for this trip
AI0100,AI0100,100,256,S0_TPL002,247,256,2,0,3,0,1,1,1,3,0,4,0,22,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 3,female,income code 4,does not have a GA travelcard,origin zone code 22,destination zone code 2,survey stratum 0,car is available for this trip
AI0101,AI0101,101,872,S1_TPL018,460,872,3,1,3,1,3,2,0,3,1,4,0,20,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 4,does not have a GA travelcard,origin zone code 20,destination zone code 25,survey stratum 1,car is available for this trip
AI0102,AI0102,102,888,S1_TPL131,762,888,3,1,3,1,3,2,0,3,1,3,0,2,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 1,car is available for this trip
AI0103,AI0103,103,345,S0_TPL048,393,345,2,0,3,1,1,1,1,2,1,3,0,1,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,luggage code 1,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 0,car is available for this trip
AI0104,AI0104,104,300,S0_TPL028,312,300,2,0,3,0,6,1,1,1,0,1,1,22,25,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 6,payer code 1,luggage code 1,age code 1,female,income code 1,has a GA travelcard,origin zone code 22,destination zone code 25,survey stratum 0,car is not available for this trip
AI0105,AI0105,105,786,S1_TPL134,721,786,3,1,3,1,1,2,1,4,1,3,0,17,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 25,survey stratum 1,car is available for this trip
AI0106,AI0106,106,384,S0_TPL088,379,384,2,0,3,1,7,1,1,5,0,1,1,2,17,0,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 7,payer code 1,luggage code 1,age code 5,female,income code 1,has a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 0,car is not available for this trip
AI0107,AI0107,107,296,S0_TPL104,296,296,2,0,3,0,6,1,0,2,0,1,1,2,1,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 6,payer code 1,no luggage,age code 2,female,income code 1,has a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 0,car is not available for this trip
AI0108,AI0108,108,370,S0_TPL016,319,370,2,0,3,1,6,1,0,5,1,1,1,2,18,0,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 6,payer code 1,no luggage,age code 5,male,income code 1,has a GA travelcard,origin zone code 2,destination zone code 18,survey stratum 0,car is not available for this trip
AI0109,AI0109,109,231,S0_TPL006,82,231,2,0,3,0,1,1,1,2,0,1,0,25,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 2,female,income code 1,does not have a GA travelcard,origin zone code 25,destination zone code 2,survey stratum 0,car is available for this trip
AI0110,AI0110,110,641,S1_TPL117,776,641,3,1,3,0,3,2,1,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
AI0111,AI0111,111,852,S1_TPL005,939,852,3,1,3,1,3,2,0,2,1,3,0,1,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 1,car is available for this trip
AI0112,AI0112,112,552,S1_TPL012,586,552,3,1,3,0,1,1,1,3,1,1,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 3,male,income code 1,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
AI0113,AI0113,113,782,S1_TPL009,879,782,3,1,3,1,1,2,1,4,1,3,0,1,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 25,survey stratum 1,car is available for this trip
AI0114,AI0114,114,269,S0_TPL007,70,269,2,0,3,0,3,1,1,1,0,1,0,22,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,luggage code 1,age code 1,female,income code 1,does not have a GA travelcard,origin zone code 22,destination zone code 2,survey stratum 0,car is available for this trip
AI0115,AI0115,115,504,S1_TPL004,823,504,3,1,1,1,3,2,0,3,1,3,0,25,12,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 12,survey stratum 1,car is available for this trip
AI0116,AI0116,116,644,S1_TPL013,737,644,3,1,3,0,3,2,1,4,1,3,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
AI0117,AI0117,117,269,S0_TPL182,273,269,2,0,3,0,3,1,1,1,0,1,0,22,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,luggage code 1,age code 1,female,income code 1,does not have a GA travelcard,origin zone code 22,destination zone code 2,survey stratum 0,car is available for this trip
AI0118,AI0118,118,717,S1_TPL008,891,717,3,1,3,1,1,2,0,3,1,3,0,17,11,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 11,survey stratum 1,car is available for this trip
AI0119,AI0119,119,773,S1_TPL002,554,773,3,1,3,1,1,2,1,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0120,AI0120,120,586,S1_TPL029,608,586,3,1,3,0,1,3,0,2,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 3,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
AI0121,AI0121,121,310,S0_TPL124,324,310,2,0,3,0,6,1,1,3,1,1,1,17,1,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 6,payer code 1,luggage code 1,age code 3,male,income code 1,has a GA travelcard,origin zone code 17,destination zone code 1,survey stratum 0,car is not available for this trip
AI0122,AI0122,122,335,S0_TPL009,51,335,2,0,3,0,7,2,1,1,1,1,1,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 7,payer code 2,luggage code 1,age code 1,male,income code 1,has a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 0,car is available for this trip
AI0123,AI0123,123,24,S0_TPL094,28,24,2,0,1,0,3,2,1,3,1,2,0,17,2,0,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 0,car is not available for this trip
AI0124,AI0124,124,64,S0_TPL017,23,64,2,0,1,1,1,1,1,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 1,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 0,car is available for this trip
AI0125,AI0125,125,79,S0_TPL012,29,79,2,0,1,1,3,2,1,3,1,3,0,23,25,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 23,destination zone code 25,survey stratum 0,car is available for this trip
AI0126,AI0126,126,84,S0_TPL009,342,84,2,0,1,1,5,2,1,2,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 5,payer code 2,luggage code 1,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 0,car is available for this trip
AI0127,AI0127,127,323,S0_TPL018,45,323,2,0,3,0,6,2,1,3,0,3,1,22,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 6,payer code 2,luggage code 1,age code 3,female,income code 3,has a GA travelcard,origin zone code 22,destination zone code 2,survey stratum 0,car is available for this trip
AI0128,AI0128,128,604,S1_TPL004,858,604,3,1,3,0,3,1,0,3,1,2,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
AI0129,AI0129,129,570,S1_TPL119,638,570,3,1,3,0,1,2,1,2,1,2,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
AI0130,AI0130,130,906,S1_TPL003,472,906,3,1,3,1,3,2,1,3,1,3,0,1,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 25,survey stratum 1,car is available for this trip
AI0131,AI0131,131,324,S0_TPL174,90,324,2,0,3,0,6,2,1,1,0,4,1,23,2,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 6,payer code 2,luggage code 1,age code 1,female,income code 4,has a GA travelcard,origin zone code 23,destination zone code 2,survey stratum 0,car is not available for this trip
AI0132,AI0132,132,693,S1_TPL053,786,693,3,1,3,1,1,2,0,2,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0133,AI0133,133,602,S1_TPL014,503,602,3,1,3,0,3,1,0,3,1,1,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,no luggage,age code 3,male,income code 1,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0134,AI0134,134,615,S1_TPL005,763,615,3,1,3,0,3,2,0,2,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,no luggage,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0135,AI0135,135,839,S1_TPL072,852,839,3,1,3,1,3,1,0,5,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 1,no luggage,age code 5,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0136,AI0136,136,709,S1_TPL028,552,709,3,1,3,1,1,2,0,3,1,3,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
AI0137,AI0137,137,98,S0_TPL062,95,98,2,0,1,1,6,2,3,2,1,3,1,10,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 6,payer code 2,luggage code 3,age code 2,male,income code 3,has a GA travelcard,origin zone code 10,destination zone code 1,survey stratum 0,car is available for this trip
AI0138,AI0138,138,867,S1_TPL014,498,867,3,1,3,1,3,2,0,3,1,3,0,17,11,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 11,survey stratum 1,car is available for this trip
