GROUP,SURVEY,SP,ID,respondent_id,persona_id,source_profile_id,sampled_template_id,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,CAR_AV,SM_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE,custom_id,task_position,task_id,TRAIN_COST_SCALED,SM_COST_SCALED,CAR_COST_SCALED,TRAIN_TIME_SCALED,SM_TIME_SCALED,CAR_TIME_SCALED,chosen_alternative_name,sex_text,age_text,income_text,ga_text,car_av_text,luggage_text,purpose_text,first_class_text,ticket_text,who_text,origin_text,dest_text,survey_text
3,1,1,8,AI0008,AI0008,631,S1_TPL019,3,0,3,2,1,2,1,2,0,22,1,1,1,1,126,52,120,78,63,30,0,56,52,0,68,5,AI0008_T05,0.52,0.63,0.52,1.26,0.78,0.56,,male,age code 2,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 3,payer code 2,origin zone code 22,destination zone code 1,survey stratum 1
3,1,1,8,AI0008,AI0008,631,S1_TPL019,3,0,3,2,1,2,1,2,0,22,1,1,1,1,113,52,60,78,63,20,0,91,40,0,69,6,AI0008_T06,0.52,0.63,0.4,1.13,0.78,0.91,,male,age code 2,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 3,payer code 2,origin zone code 22,destination zone code 1,survey stratum 1
3,1,1,8,AI0008,AI0008,631,S1_TPL019,3,0,3,2,1,2,1,2,0,22,1,1,1,1,113,62,60,71,78,10,0,70,32,0,70,7,AI0008_T07,0.62,0.78,0.32,1.13,0.71,0.7,,male,age code 2,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 3,payer code 2,origin zone code 22,destination zone code 1,survey stratum 1
3,1,1,8,AI0008,AI0008,631,S1_TPL019,3,0,3,2,1,2,1,2,0,22,1,1,1,1,113,52,120,64,70,20,0,70,52,0,71,8,AI0008_T08,0.52,0.7,0.52,1.13,0.64,0.7,,male,age code 2,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 3,payer code 2,origin zone code 22,destination zone code 1,survey stratum 1
3,1,1,8,AI0008,AI0008,631,S1_TPL019,3,0,3,2,1,2,1,2,0,22,1,1,1,1,126,62,30,78,92,20,0,70,52,0,72,9,AI0008_T09,0.62,0.92,0.52,1.26,0.78,0.7,,male,age code 2,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 3,payer code 2,origin zone code 22,destination zone code 1,survey stratum 1
2,0,1,9,AI0009,AI0009,239,S0_TPL002,3,0,1,1,1,4,0,2,0,22,25,1,0,1,140,70,120,58,67,30,1,0,0,0,73,1,AI0009_T01,0.7,0.67,0.0,1.4,0.58,0.0,,female,age code 4,income code 2,does not have a GA travelcard,car is not available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 22,destination zone code 25,survey stratum 0
2,0,1,9,AI0009,AI0009,239,S0_TPL002,3,0,1,1,1,4,0,2,0,22,25,1,0,1,105,52,120,64,67,30,0,0,0,0,74,2,AI0009_T02,0.52,0.67,0.0,1.05,0.64,0.0,,female,age code 4,income code 2,does not have a GA travelcard,car is not available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 22,destination zone code 25,survey stratum 0
2,0,1,9,AI0009,AI0009,239,S0_TPL002,3,0,1,1,1,4,0,2,0,22,25,1,0,1,140,52,120,70,74,20,1,0,0,0,75,3,AI0009_T03,0.52,0.74,0.0,1.4,0.7,0.0,,female,age code 4,income code 2,does not have a GA travelcard,car is not available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 22,destination zone code 25,survey stratum 0
2,0,1,9,AI0009,AI0009,239,S0_TPL002,3,0,1,1,1,4,0,2,0,22,25,1,0,1,117,52,60,70,74,10,0,0,0,0,76,4,AI0009_T04,0.52,0.74,0.0,1.17,0.7,0.0,,female,age code 4,income code 2,does not have a GA travelcard,car is not available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 22,destination zone code 25,survey stratum 0
2,0,1,9,AI0009,AI0009,239,S0_TPL002,3,0,1,1,1,4,0,2,0,22,25,1,0,1,117,58,120,70,67,30,0,0,0,0,77,5,AI0009_T05,0.58,0.67,0.0,1.17,0.7,0.0,,female,age code 4,income code 2,does not have a GA travelcard,car is not available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 22,destination zone code 25,survey stratum 0
2,0,1,9,AI0009,AI0009,239,S0_TPL002,3,0,1,1,1,4,0,2,0,22,25,1,0,1,105,58,60,70,67,20,1,0,0,0,78,6,AI0009_T06,0.58,0.67,0.0,1.05,0.7,0.0,,female,age code 4,income code 2,does not have a GA travelcard,car is not available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 22,destination zone code 25,survey stratum 0
2,0,1,9,AI0009,AI0009,239,S0_TPL002,3,0,1,1,1,4,0,2,0,22,25,1,0,1,105,70,60,64,74,10,1,0,0,0,79,7,AI0009_T07,0.7,0.74,0.0,1.05,0.64,0.0,,female,age code 4,income code 2,does not have a GA travelcard,car is not available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 22,destination zone code 25,survey stratum 0
2,0,1,9,AI0009,AI0009,239,S0_TPL002,3,0,1,1,1,4,0,2,0,22,25,1,0,1,105,58,120,58,74,20,0,0,0,0,80,8,AI0009_T08,0.58,0.74,0.0,1.05,0.58,0.0,,female,age code 4,income code 2,does not have a GA travelcard,car is not available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 22,destination zone code 25,survey stratum 0
2,0,1,9,AI0009,AI0009,239,S0_TPL002,3,0,1,1,1,4,0,2,0,22,25,1,0,1,117,70,30,70,89,20,1,0,0,0,81,9,AI0009_T09,0.7,0.89,0.0,1.17,0.7,0.0,,female,age code 4,income code 2,does not have a GA travelcard,car is not available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 22,destination zone code 25,survey stratum 0
2,0,1,10,AI0010,AI0010,7,S0_TPL164,1,0,1,1,1,3,1,1,0,1,2,1,1,1,94,119,120,55,119,30,1,0,0,0,82,1,AI0010_T01,1.19,1.19,0.0,0.94,0.55,0.0,,male,age code 3,income code 1,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 1,origin zone code 1,destination zone code 2,survey stratum 0
2,0,1,10,AI0010,AI0010,7,S0_TPL164,1,0,1,1,1,3,1,1,0,1,2,1,1,1,76,89,120,61,107,30,0,0,0,0,83,2,AI0010_T02,0.89,1.07,0.0,0.76,0.61,0.0,,male,age code 3,income code 1,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 1,origin zone code 1,destination zone code 2,survey stratum 0
2,0,1,10,AI0010,AI0010,7,S0_TPL164,1,0,1,1,1,3,1,1,0,1,2,1,1,1,94,89,120,67,107,20,1,0,0,0,84,3,AI0010_T03,0.89,1.07,0.0,0.94,0.67,0.0,,male,age code 3,income code 1,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 1,origin zone code 1,destination zone code 2,survey stratum 0
2,0,1,10,AI0010,AI0010,7,S0_TPL164,1,0,1,1,1,3,1,1,0,1,2,1,1,1,85,89,60,67,107,10,0,0,0,0,85,4,AI0010_T04,0.89,1.07,0.0,0.85,0.67,0.0,,male,age code 3,income code 1,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 1,origin zone code 1,destination zone code 2,survey stratum 0
2,0,1,10,AI0010,AI0010,7,S0_TPL164,1,0,1,1,1,3,1,1,0,1,2,1,1,1,85,99,120,67,107,30,0,0,0,0,86,5,AI0010_T05,0.99,1.07,0.0,0.85,0.67,0.0,,male,age code 3,income code 1,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 1,origin zone code 1,destination zone code 2,survey stratum 0
2,0,1,10,AI0010,AI0010,7,S0_TPL164,1,0,1,1,1,3,1,1,0,1,2,1,1,1,76,99,60,67,107,20,1,0,0,0,87,6,AI0010_T06,0.99,1.07,0.0,0.76,0.67,0.0,,male,age code 3,income code 1,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 1,origin zone code 1,destination zone code 2,survey stratum 0
2,0,1,10,AI0010,AI0010,7,S0_TPL164,1,0,1,1,1,3,1,1,0,1,2,1,1,1,76,119,60,61,131,10,1,0,0,0,88,7,AI0010_T07,1.19,1.31,0.0,0.76,0.61,0.0,,male,age code 3,income code 1,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 1,origin zone code 1,destination zone code 2,survey stratum 0
2,0,1,10,AI0010,AI0010,7,S0_TPL164,1,0,1,1,1,3,1,1,0,1,2,1,1,1,76,99,120,55,119,20,0,0,0,0,89,8,AI0010_T08,0.99,1.19,0.0,0.76,0.55,0.0,,male,age code 3,income code 1,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 1,origin zone code 1,destination zone code 2,survey stratum 0
2,0,1,10,AI0010,AI0010,7,S0_TPL164,1,0,1,1,1,3,1,1,0,1,2,1,1,1,85,119,30,67,143,20,1,0,0,0,90,9,AI0010_T09,1.19,1.43,0.0,0.85,0.67,0.0,,male,age code 3,income code 1,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 1,origin zone code 1,destination zone code 2,survey stratum 0
3,1,1,11,AI0011,AI0011,648,S1_TPL108,3,0,3,2,1,4,1,3,0,2,1,1,1,1,54,19,120,30,24,20,0,65,30,0,91,1,AI0011_T01,0.19,0.24,0.3,0.54,0.3,0.65,,male,age code 4,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 3,payer code 2,origin zone code 2,destination zone code 1,survey stratum 1
3,1,1,11,AI0011,AI0011,648,S1_TPL108,3,0,3,2,1,4,1,3,0,2,1,1,1,1,49,19,30,30,24,10,0,65,39,0,92,2,AI0011_T02,0.19,0.24,0.39,0.49,0.3,0.65,,male,age code 4,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 3,payer code 2,origin zone code 2,destination zone code 1,survey stratum 1
3,1,1,11,AI0011,AI0011,648,S1_TPL108,3,0,3,2,1,4,1,3,0,2,1,1,1,1,65,19,60,30,24,30,0,65,24,0,93,3,AI0011_T03,0.19,0.24,0.24,0.65,0.3,0.65,,male,age code 4,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 3,payer code 2,origin zone code 2,destination zone code 1,survey stratum 1
3,1,1,11,AI0011,AI0011,648,S1_TPL108,3,0,3,2,1,4,1,3,0,2,1,1,1,1,49,16,30,30,22,20,0,40,24,0,94,4,AI0011_T04,0.16,0.22,0.24,0.49,0.3,0.4,,male,age code 4,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 3,payer code 2,origin zone code 2,destination zone code 1,survey stratum 1
3,1,1,11,AI0011,AI0011,648,S1_TPL108,3,0,3,2,1,4,1,3,0,2,1,1,1,1,65,14,60,30,18,20,0,50,39,0,95,5,AI0011_T05,0.14,0.18,0.39,0.65,0.3,0.5,,male,age code 4,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 3,payer code 2,origin zone code 2,destination zone code 1,survey stratum 1
3,1,1,11,AI0011,AI0011,648,S1_TPL108,3,0,3,2,1,4,1,3,0,2,1,1,1,1,54,14,120,30,20,10,0,50,24,0,96,6,AI0011_T06,0.14,0.2,0.24,0.54,0.3,0.5,,male,age code 4,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 3,payer code 2,origin zone code 2,destination zone code 1,survey stratum 1
3,1,1,11,AI0011,AI0011,648,S1_TPL108,3,0,3,2,1,4,1,3,0,2,1,1,1,1,49,19,120,30,24,10,0,40,30,0,97,7,AI0011_T07,0.19,0.24,0.3,0.49,0.3,0.4,,male,age code 4,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 3,payer code 2,origin zone code 2,destination zone code 1,survey stratum 1
3,1,1,11,AI0011,AI0011,648,S1_TPL108,3,0,3,2,1,4,1,3,0,2,1,1,1,1,49,14,30,30,18,30,0,50,30,0,98,8,AI0011_T08,0.14,0.18,0.3,0.49,0.3,0.5,,male,age code 4,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 3,payer code 2,origin zone code 2,destination zone code 1,survey stratum 1
3,1,1,11,AI0011,AI0011,648,S1_TPL108,3,0,3,2,1,4,1,3,0,2,1,1,1,1,65,16,60,30,20,10,0,40,30,0,99,9,AI0011_T09,0.16,0.2,0.3,0.65,0.3,0.4,,male,age code 4,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 3,payer code 2,origin zone code 2,destination zone code 1,survey stratum 1
3,1,1,12,AI0012,AI0012,590,S1_TPL011,3,0,1,3,1,3,1,3,0,2,20,1,1,1,117,170,120,62,186,20,0,117,55,0,100,1,AI0012_T01,1.7,1.86,0.55,1.17,0.62,1.17,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 3,origin zone code 2,destination zone code 20,survey stratum 1
3,1,1,12,AI0012,AI0012,590,S1_TPL011,3,0,1,3,1,3,1,3,0,2,20,1,1,1,105,170,30,56,169,10,0,117,72,0,101,2,AI0012_T02,1.7,1.69,0.72,1.05,0.56,1.17,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 3,origin zone code 2,destination zone code 20,survey stratum 1
3,1,1,12,AI0012,AI0012,590,S1_TPL011,3,0,1,3,1,3,1,3,0,2,20,1,1,1,140,170,60,68,203,30,0,117,44,0,102,3,AI0012_T03,1.7,2.03,0.44,1.4,0.68,1.17,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 3,origin zone code 2,destination zone code 20,survey stratum 1
3,1,1,12,AI0012,AI0012,590,S1_TPL011,3,0,1,3,1,3,1,3,0,2,20,1,1,1,105,142,30,62,186,20,0,72,44,0,103,4,AI0012_T04,1.42,1.86,0.44,1.05,0.62,0.72,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 3,origin zone code 2,destination zone code 20,survey stratum 1
3,1,1,12,AI0012,AI0012,590,S1_TPL011,3,0,1,3,1,3,1,3,0,2,20,1,1,1,140,128,60,62,152,20,0,90,72,0,104,5,AI0012_T05,1.28,1.52,0.72,1.4,0.62,0.9,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 3,origin zone code 2,destination zone code 20,survey stratum 1
3,1,1,12,AI0012,AI0012,590,S1_TPL011,3,0,1,3,1,3,1,3,0,2,20,1,1,1,117,128,120,56,169,10,0,90,44,0,105,6,AI0012_T06,1.28,1.69,0.44,1.17,0.56,0.9,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 3,origin zone code 2,destination zone code 20,survey stratum 1
3,1,1,12,AI0012,AI0012,590,S1_TPL011,3,0,1,3,1,3,1,3,0,2,20,1,1,1,105,170,120,68,203,10,0,72,55,0,106,7,AI0012_T07,1.7,2.03,0.55,1.05,0.68,0.72,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 3,origin zone code 2,destination zone code 20,survey stratum 1
3,1,1,12,AI0012,AI0012,590,S1_TPL011,3,0,1,3,1,3,1,3,0,2,20,1,1,1,105,128,30,68,152,30,0,90,55,0,107,8,AI0012_T08,1.28,1.52,0.55,1.05,0.68,0.9,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 3,origin zone code 2,destination zone code 20,survey stratum 1
3,1,1,12,AI0012,AI0012,590,S1_TPL011,3,0,1,3,1,3,1,3,0,2,20,1,1,1,140,142,60,56,169,10,0,72,55,0,108,9,AI0012_T09,1.42,1.69,0.55,1.4,0.56,0.72,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 3,origin zone code 2,destination zone code 20,survey stratum 1
3,1,1,13,AI0013,AI0013,777,S1_TPL004,3,1,1,2,1,4,1,2,0,2,1,1,1,1,197,126,120,68,145,20,0,260,130,0,109,1,AI0013_T01,1.26,1.45,1.3,1.97,0.68,2.6,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 2,destination zone code 1,survey stratum 1
3,1,1,13,AI0013,AI0013,777,S1_TPL004,3,1,1,2,1,4,1,2,0,2,1,1,1,1,177,126,30,61,132,10,0,260,169,0,110,2,AI0013_T02,1.26,1.32,1.69,1.77,0.61,2.6,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 2,destination zone code 1,survey stratum 1
3,1,1,13,AI0013,AI0013,777,S1_TPL004,3,1,1,2,1,4,1,2,0,2,1,1,1,1,236,126,60,75,158,30,0,260,104,0,111,3,AI0013_T03,1.26,1.58,1.04,2.36,0.75,2.6,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 2,destination zone code 1,survey stratum 1
3,1,1,13,AI0013,AI0013,777,S1_TPL004,3,1,1,2,1,4,1,2,0,2,1,1,1,1,177,105,30,68,145,20,0,160,104,0,112,4,AI0013_T04,1.05,1.45,1.04,1.77,0.68,1.6,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 2,destination zone code 1,survey stratum 1
3,1,1,13,AI0013,AI0013,777,S1_TPL004,3,1,1,2,1,4,1,2,0,2,1,1,1,1,236,94,60,68,106,20,0,200,169,0,113,5,AI0013_T05,0.94,1.06,1.69,2.36,0.68,2.0,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 2,destination zone code 1,survey stratum 1
3,1,1,13,AI0013,AI0013,777,S1_TPL004,3,1,1,2,1,4,1,2,0,2,1,1,1,1,197,94,120,61,132,10,0,200,104,0,114,6,AI0013_T06,0.94,1.32,1.04,1.97,0.61,2.0,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 2,destination zone code 1,survey stratum 1
3,1,1,13,AI0013,AI0013,777,S1_TPL004,3,1,1,2,1,4,1,2,0,2,1,1,1,1,177,126,120,75,158,10,0,160,130,0,115,7,AI0013_T07,1.26,1.58,1.3,1.77,0.75,1.6,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 2,destination zone code 1,survey stratum 1
3,1,1,13,AI0013,AI0013,777,S1_TPL004,3,1,1,2,1,4,1,2,0,2,1,1,1,1,177,94,30,75,119,30,0,200,130,0,116,8,AI0013_T08,0.94,1.19,1.3,1.77,0.75,2.0,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 2,destination zone code 1,survey stratum 1
3,1,1,13,AI0013,AI0013,777,S1_TPL004,3,1,1,2,1,4,1,2,0,2,1,1,1,1,236,105,60,61,119,10,0,160,130,0,117,9,AI0013_T09,1.05,1.19,1.3,2.36,0.61,1.6,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 2,destination zone code 1,survey stratum 1
3,1,1,14,AI0014,AI0014,728,S1_TPL040,3,1,1,2,0,3,1,3,0,25,1,1,1,1,110,42,120,37,47,30,0,80,45,0,118,1,AI0014_T01,0.42,0.47,0.45,1.1,0.37,0.8,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 1,survey stratum 1
3,1,1,14,AI0014,AI0014,728,S1_TPL040,3,1,1,2,0,3,1,3,0,25,1,1,1,1,83,32,120,37,39,30,0,104,36,0,119,2,AI0014_T02,0.32,0.39,0.36,0.83,0.37,1.04,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 1,survey stratum 1
3,1,1,14,AI0014,AI0014,728,S1_TPL040,3,1,1,2,0,3,1,3,0,25,1,1,1,1,110,32,120,37,43,20,0,64,36,0,120,3,AI0014_T03,0.32,0.43,0.36,1.1,0.37,0.64,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 1,survey stratum 1
3,1,1,14,AI0014,AI0014,728,S1_TPL040,3,1,1,2,0,3,1,3,0,25,1,1,1,1,92,32,60,37,43,10,0,104,58,0,121,4,AI0014_T04,0.32,0.43,0.58,0.92,0.37,1.04,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 1,survey stratum 1
